,file,path,chain_id,n_residues,n_atoms
179,6qw6_4.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_16/6qw6_4/6qw6_4.cif,4,126,2690
180,5o9z_4.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_16/6qw6_4/5o9z_4.cif,4,137,2904
181,7o7z_AH.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_20/7o7z_AH/7o7z_AH.cif,AH,95,2018
182,7o81_AH.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_20/7o7z_AH/7o81_AH.cif,AH,10,212
183,7o80_AH.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_20/7o7z_AH/7o80_AH.cif,AH,24,508
184,7o7y_AH.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_20/7o7z_AH/7o7y_AH.cif,AH,8,128
185,7mky_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_20/7lyj_A/7mky_A.cif,A,60,1258
186,7lyj_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_20/7lyj_A/7lyj_A.cif,A,66,1408
187,6xrz_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_20/6xrz_A/6xrz_A.cif,A,88,2808
188,8vci_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_20/8vci_A/8vci_A.cif,A,118,3771
189,7mlx_R.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_20/7mlx_R/7mlx_R.cif,R,65,1393
190,6zym_Z.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/8qo9_Z/6zym_Z.cif,Z,13,276
191,8qo9_Z.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/8qo9_Z/8qo9_Z.cif,Z,46,977
192,6zym_Y.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/8qo9_Z/6zym_Y.cif,Y,41,873
193,5o9z_Y.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/8qo9_Z/5o9z_Y.cif,Y,46,972
194,7abi_Z.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/8qo9_Z/7abi_Z.cif,Z,57,1201
195,7qtt_g.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/8qo9_Z/7qtt_g.cif,g,76,1559
196,5mqf_Y.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/8qo9_Z/5mqf_Y.cif,Y,32,677
197,5mqf_Z.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/8qo9_Z/5mqf_Z.cif,Z,12,256
198,8ch6_g.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/8qo9_Z/8ch6_g.cif,g,76,1559
199,7abh_Z.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/8qo9_Z/7abh_Z.cif,Z,28,579
200,7aav_Z.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/8qo9_Z/7aav_Z.cif,Z,29,622
201,8q7n_Z.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/8qo9_Z/8q7n_Z.cif,Z,31,664
202,7abf_Z.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/8qo9_Z/7abf_Z.cif,Z,29,622
203,7w5a_G.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/8qo9_Z/7w5a_G.cif,G,82,1510
204,7w59_G.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/8qo9_Z/7w59_G.cif,G,82,1510
205,7w5b_G.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/8qo9_Z/7w5b_G.cif,G,82,1510
206,7a5p_Y.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/8qo9_Z/7a5p_Y.cif,Y,29,348
207,7abg_Z.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/8qo9_Z/7abg_Z.cif,Z,47,998
208,7onb_G.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/7onb_G/7onb_G.cif,G,14,297
209,5z56_G.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/5xjc_G/5z56_G.cif,G,77,1545
210,5xjc_G.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/5xjc_G/5xjc_G.cif,G,84,1551
211,6ahd_G.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/5xjc_G/6ahd_G.cif,G,77,1612
212,5yzg_G.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/5xjc_G/5yzg_G.cif,G,88,1641
213,5z57_G.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/5xjc_G/5z57_G.cif,G,77,1545
214,6id0_G.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/5xjc_G/6id0_G.cif,G,70,1246
215,6ah0_G.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/5xjc_G/6ah0_G.cif,G,42,862
216,6icz_G.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/5xjc_G/6icz_G.cif,G,84,1549
217,6id1_G.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/5xjc_G/6id1_G.cif,G,68,1201
218,5z58_G.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_27/5xjc_G/5z58_G.cif,G,77,1545
219,6d12_C.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_18/6d12_C/6d12_C.cif,C,38,816
220,6dcb_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_18/6dcb_B/6dcb_B.cif,B,36,775
221,5lyv_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_18/5lyu_B/5lyv_B.cif,B,57,1213
222,5lyv_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_18/5lyu_B/5lyv_A.cif,A,46,979
223,5lyu_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_18/5lyu_B/5lyu_B.cif,B,55,1173
224,5lyu_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_18/5lyu_B/5lyu_A.cif,A,51,1088
225,5lys_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_18/5lyu_B/5lys_B.cif,B,54,1145
226,5lys_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_18/5lyu_B/5lys_A.cif,A,45,956
227,7slq_R.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_18/7slq_R/7slq_R.cif,R,51,1090
228,6dcc_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_18/6dcc_B/6dcc_B.cif,B,36,776
229,7slp_R.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_18/7slp_R/7slp_R.cif,R,37,782
230,4feo_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/4feo_B/4feo_B.cif,B,67,1425
231,4lx6_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/4lx6_A/4lx6_A.cif,A,71,1502
232,1y26_X.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/1y26_X/1y26_X.cif,X,71,1499
233,6p2h_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/6p2h_A/6p2h_A.cif,A,69,1478
234,5c7w_C.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/5c7w_C/5c7w_C.cif,C,67,1428
235,3la5_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3la5_A/3la5_A.cif,A,71,1503
236,2eev_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/2eev_A/2eev_A.cif,A,67,1423
237,3ivn_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3ivn_B/3ivn_A.cif,A,69,1466
238,3ivn_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3ivn_B/3ivn_B.cif,B,69,1466
239,6vwt_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/6vwv_B/6vwt_B.cif,B,71,1503
240,6vwv_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/6vwv_B/6vwv_A.cif,A,71,1503
241,6vwt_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/6vwv_B/6vwt_A.cif,A,71,1503
242,4tzy_X.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/6vwv_B/4tzy_X.cif,X,71,1502
243,6vwv_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/6vwv_B/6vwv_B.cif,B,71,1503
244,5uza_X.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/6vwv_B/5uza_X.cif,X,71,2259
245,5swe_X.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/6vwv_B/5swe_X.cif,X,71,1502
246,4xnr_X.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/6vwv_B/4xnr_X.cif,X,71,1502
247,4tzx_X.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/6vwv_B/4tzx_X.cif,X,71,1502
248,5e54_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/6vwv_B/5e54_A.cif,A,65,1383
249,5e54_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/6vwv_B/5e54_B.cif,B,68,1443
250,5swd_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/6vwv_B/5swd_B.cif,B,68,1443
251,5swd_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/6vwv_B/5swd_A.cif,A,63,1341
252,4fel_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/4fel_B/4fel_B.cif,B,67,1425
253,4lx5_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/4lx5_A/4lx5_A.cif,A,71,1502
254,3ges_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3fo4_A/3ges_A.cif,A,67,1422
255,2xnz_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3fo4_A/2xnz_A.cif,A,65,1382
256,3got_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3fo4_A/3got_A.cif,A,67,1422
257,3fo4_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3fo4_A/3fo4_A.cif,A,63,1336
258,2xo0_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3fo4_A/2xo0_A.cif,A,65,1363
259,2g9c_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3fo4_A/2g9c_A.cif,A,67,1422
260,2xnw_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3fo4_A/2xnw_A.cif,A,65,1366
261,2b57_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3fo4_A/2b57_A.cif,A,65,1379
262,3rkf_C.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3rkf_B/3rkf_C.cif,C,67,1427
263,3rkf_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3rkf_B/3rkf_B.cif,B,67,1427
264,3rkf_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3rkf_B/3rkf_A.cif,A,67,1427
265,3rkf_D.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3rkf_B/3rkf_D.cif,D,67,1427
266,2eeu_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/2eeu_A/2eeu_A.cif,A,67,1422
267,2xo1_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/2xo1_A/2xo1_A.cif,A,65,1364
268,4fep_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/4fep_B/4fep_B.cif,B,67,1423
269,3ds7_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3ds7_B/3ds7_A.cif,A,67,1425
270,3ds7_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3ds7_B/3ds7_B.cif,B,67,1428
271,2eet_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/2eet_A/2eet_A.cif,A,67,1423
272,3gog_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/2eet_A/3gog_A.cif,A,65,1380
273,4fen_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/4fen_B/4fen_B.cif,B,67,1423
274,1y27_X.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/1y27_X/1y27_X.cif,X,68,1456
275,6uc7_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3fo6_A/6uc7_B.cif,B,67,1422
276,3gao_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3fo6_A/3gao_A.cif,A,67,1422
277,3fo6_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3fo6_A/3fo6_A.cif,A,67,1422
278,4fe5_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3fo6_A/4fe5_B.cif,B,67,1422
279,3ger_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3fo6_A/3ger_A.cif,A,67,1422
280,5c7u_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3fo6_A/5c7u_B.cif,B,67,1425
281,6ubu_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3fo6_A/6ubu_B.cif,B,67,1422
282,6uc8_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3fo6_A/6uc8_B.cif,B,67,1422
283,3g4m_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3fo6_A/3g4m_A.cif,A,67,1422
284,6uc9_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/3fo6_A/6uc9_B.cif,B,67,1422
285,4fej_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/4fej_B/4fej_B.cif,B,67,1420
286,2eew_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/2eew_A/2eew_A.cif,A,67,1422
287,2ees_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_2/2ees_A/2ees_A.cif,A,67,1422
288,6xmg_C.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/6xmg_C/6xmg_C.cif,C,130,2772
289,2a64_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/2a64_A/2a64_A.cif,A,298,6383
290,5ob3_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/7l0z_G/5ob3_A.cif,A,69,1483
291,7l0z_G.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/7l0z_G/7l0z_G.cif,G,69,1483
292,2vpl_D.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/1u63_B/2vpl_D.cif,D,46,989
293,2vpl_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/1u63_B/2vpl_B.cif,B,48,1031
294,1u63_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/1u63_B/1u63_B.cif,B,49,1055
295,1u63_D.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/1u63_B/1u63_D.cif,D,49,1055
296,1u9s_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/1u9s_A/1u9s_A.cif,A,155,3351
297,8poh_S.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/8pm0_V/8poh_S.cif,S,5,103
298,8poh_R.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/8pm0_V/8poh_R.cif,R,5,103
299,8r3k_V.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/8pm0_V/8r3k_V.cif,V,31,655
300,8poh_V.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/8pm0_V/8poh_V.cif,V,14,310
301,8poh_U.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/8pm0_V/8poh_U.cif,U,14,310
302,8r3l_V.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/8pm0_V/8r3l_V.cif,V,16,527
303,8pm0_V.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/8pm0_V/8pm0_V.cif,V,31,659
304,8r3l_R.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/8pm0_V/8r3l_R.cif,R,15,438
305,8pnq_V.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/8pm0_V/8pnq_V.cif,V,36,758
306,8pnp_V.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/8pm0_V/8pnp_V.cif,V,29,616
307,3q1q_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/3q1r_B/3q1q_B.cif,B,347,7380
308,3q1r_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/3q1r_B/3q1r_B.cif,B,347,7380
309,3dhs_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/3dhs_A/3dhs_A.cif,A,215,4613
310,6k0a_X.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/6k0b_X/6k0a_X.cif,X,258,5535
311,6k0a_Y.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/6k0b_X/6k0a_Y.cif,Y,258,5535
312,6k0b_Y.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/6k0b_X/6k0b_Y.cif,Y,258,5535
313,6k0b_X.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/6k0b_X/6k0b_X.cif,X,258,5535
314,1nbs_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/1nbs_B/1nbs_A.cif,A,120,2583
315,1nbs_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/1nbs_B/1nbs_B.cif,B,150,3219
316,7uo5_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/7uo2_B/7uo5_B.cif,B,373,12074
317,7uo1_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/7uo2_B/7uo1_B.cif,B,373,12071
318,7uo2_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/7uo2_B/7uo2_B.cif,B,271,5810
319,7uo0_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/7uo2_B/7uo0_B.cif,B,373,8024
320,2a2e_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_5/2a2e_A/2a2e_A.cif,A,304,5758
321,1x8w_D.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/1x8w_B/1x8w_D.cif,D,242,5189
322,1x8w_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/1x8w_B/1x8w_B.cif,B,247,5294
323,1x8w_C.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/1x8w_B/1x8w_C.cif,C,237,5082
324,1x8w_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/1x8w_B/1x8w_A.cif,A,242,5189
325,6d8m_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/6d8m_B/6d8m_B.cif,B,159,3400
326,6d8m_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/6d8m_B/6d8m_A.cif,A,158,3378
327,8tjv_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/8tjv_A/8tjv_A.cif,A,409,8746
328,8i7n_N.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/7xd3_N/8i7n_N.cif,N,418,8923
329,8hd6_N.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/7xd3_N/8hd6_N.cif,N,419,8946
330,7xd4_N.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/7xd3_N/7xd4_N.cif,N,423,9034
331,8hd7_N.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/7xd3_N/8hd7_N.cif,N,419,8946
332,7xd3_N.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/7xd3_N/7xd3_N.cif,N,423,9034
333,7r6l_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/7r6l_A/7r6l_A.cif,A,343,7353
334,2rkj_G.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/2rkj_O/2rkj_G.cif,G,238,5096
335,2rkj_C.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/2rkj_O/2rkj_C.cif,C,238,5096
336,2rkj_O.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/2rkj_O/2rkj_O.cif,O,238,5096
337,2rkj_K.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/2rkj_O/2rkj_K.cif,K,238,5096
338,6d8n_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/6d8n_B/6d8n_B.cif,B,159,3406
339,6d8n_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/6d8n_B/6d8n_A.cif,A,159,3406
340,8tjx_N.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/8tjq_N/8tjx_N.cif,N,365,7812
341,8tjq_N.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/8tjq_N/8tjq_N.cif,N,433,9268
342,8tju_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/8tju_A/8tju_A.cif,A,409,8744
343,8e9a_C.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/8e9a_D/8e9a_C.cif,C,48,1527
344,8e9a_D.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/8e9a_D/8e9a_D.cif,D,50,1593
345,1zzn_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/3bo2_B/1zzn_B.cif,B,197,4241
346,1u6b_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/3bo2_B/1u6b_B.cif,B,197,4241
347,3bo3_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/3bo2_B/3bo3_B.cif,B,197,4241
348,3iin_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/3bo2_B/3iin_B.cif,B,197,4241
349,3bo2_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/3bo2_B/3bo2_B.cif,B,197,4241
350,3bo4_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/3bo2_B/3bo4_B.cif,B,197,4241
351,1y0q_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/1y0q_A/1y0q_A.cif,A,229,4893
352,6d8o_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/6d8o_B/6d8o_A.cif,A,158,3381
353,6d8o_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/6d8o_B/6d8o_B.cif,B,158,3381
354,2r8s_R.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/2r8s_R/2r8s_R.cif,R,159,3404
355,1hr2_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/2r8s_R/1hr2_A.cif,A,157,3359
356,1hr2_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/2r8s_R/1hr2_B.cif,B,158,3382
357,7r6n_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/7r6n_A/7r6n_A.cif,A,354,7576
358,1grz_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/1grz_B/1grz_A.cif,A,247,5289
359,1grz_B.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/1grz_B/1grz_B.cif,B,247,5289
360,6bjx_A.cif,/Users/eshitagupta/Study/rna_project/cif/rna3db-mmcifs/train_set/component_4/6d8l_B/6bjx_A.cif,A,158,3385
